month,year,month_number,player_id,name,country,position,sub_position,club,competition_id,value_million_eur,global_rank,is_top10,top10_rank,valuation_date,valuation_age_days,valuation_source,player_url
2016-06,2016,06,3109,Steven Gerrard,England,Midfield,Central Midfield,Los Angeles Galaxy,GB1,1.75,2760,0,,2016-05-30,31,player_valuations,https://www.transfermarkt.co.uk/steven-gerrard/profil/spieler/3109
2016-07,2016,07,3109,Steven Gerrard,England,Midfield,Central Midfield,Los Angeles Galaxy,GB1,1.75,2748,0,,2016-05-30,62,player_valuations,https://www.transfermarkt.co.uk/steven-gerrard/profil/spieler/3109
2016-08,2016,08,3109,Steven Gerrard,England,Midfield,Central Midfield,Los Angeles Galaxy,GB1,1.75,2768,0,,2016-05-30,93,player_valuations,https://www.transfermarkt.co.uk/steven-gerrard/profil/spieler/3109
2016-09,2016,09,3109,Steven Gerrard,England,Midfield,Central Midfield,Los Angeles Galaxy,GB1,1.75,2773,0,,2016-05-30,123,player_valuations,https://www.transfermarkt.co.uk/steven-gerrard/profil/spieler/3109
2016-10,2016,10,3109,Steven Gerrard,England,Midfield,Central Midfield,Los Angeles Galaxy,GB1,1.75,2786,0,,2016-05-30,154,player_valuations,https://www.transfermarkt.co.uk/steven-gerrard/profil/spieler/3109
2016-11,2016,11,3109,Steven Gerrard,England,Midfield,Central Midfield,Los Angeles Galaxy,GB1,1.75,2798,0,,2016-05-30,184,player_valuations,https://www.transfermarkt.co.uk/steven-gerrard/profil/spieler/3109
2004-10,2004,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,12,0,,2004-10-04,27,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2004-11,2004,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,13,0,,2004-10-04,57,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2004-12,2004,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,14,0,,2004-10-04,88,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-01,2005,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,12,0,,2004-10-04,119,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-02,2005,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,5,1,5,2005-02-10,18,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-03,2005,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,5,1,5,2005-02-10,49,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-04,2005,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,6,1,6,2005-02-10,79,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-05,2005,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,6,1,6,2005-02-10,110,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-06,2005,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,7,1,7,2005-02-10,140,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-07,2005,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,10,1,10,2005-02-10,171,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-08,2005,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,11,0,,2005-02-10,202,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-09,2005,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,29.5,12,0,,2005-02-10,232,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-10,2005,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,13,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-11,2005,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,43,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2005-12,2005,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,74,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-01,2006,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,105,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-02,2006,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,133,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-03,2006,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,164,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-04,2006,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,194,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-05,2006,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,26.5,16,0,,2005-10-18,225,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-06,2006,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,17,0,,2006-06-14,16,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-07,2006,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,19,0,,2006-06-14,47,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-08,2006,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,21,0,,2006-06-14,78,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-09,2006,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,21,0,,2006-06-14,108,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-10,2006,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,21,0,,2006-06-14,139,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-11,2006,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,21,0,,2006-06-14,169,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2006-12,2006,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,21,0,,2006-06-14,200,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-01,2007,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,20,0,,2006-06-14,231,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-02,2007,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,20,0,,2006-06-14,259,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-03,2007,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,25,20,0,,2006-06-14,290,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-04,2007,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,17,0,,2007-04-25,5,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-05,2007,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,18,0,,2007-04-25,36,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-06,2007,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,19,0,,2007-04-25,66,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-07,2007,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,21,0,,2007-04-25,97,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-08,2007,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,27,0,,2007-04-25,128,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-09,2007,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,28,0,,2007-04-25,158,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-10,2007,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,28,0,,2007-04-25,189,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-11,2007,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,28,0,,2007-04-25,219,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2007-12,2007,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,28,0,,2007-04-25,250,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-01,2008,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,27,28,0,,2007-04-25,281,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-02,2008,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,30,19,0,,2008-02-04,25,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-03,2008,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,30,19,0,,2008-02-04,56,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-04,2008,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,30,20,0,,2008-02-04,86,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-05,2008,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,30,20,0,,2008-02-04,117,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-06,2008,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,30,20,0,,2008-02-04,147,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-07,2008,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,19,0,,2008-07-04,27,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-08,2008,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,19,0,,2008-07-04,58,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-09,2008,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,19,0,,2008-07-04,88,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-10,2008,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,18,0,,2008-07-04,119,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-11,2008,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,18,0,,2008-07-04,149,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2008-12,2008,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,18,0,,2008-07-04,180,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-01,2009,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,33,19,0,,2008-07-04,211,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-02,2009,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,34,20,0,,2009-02-23,5,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-03,2009,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,34,20,0,,2009-02-23,36,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-04,2009,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,34,20,0,,2009-02-23,66,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-05,2009,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,34,20,0,,2009-02-23,97,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-06,2009,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,20,0,,2009-06-29,1,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-07,2009,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,21,0,,2009-06-29,32,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-08,2009,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,21,0,,2009-06-29,63,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-09,2009,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,22,0,,2009-06-29,93,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-10,2009,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,22,0,,2009-06-29,124,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-11,2009,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,22,0,,2009-06-29,154,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2009-12,2009,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,35,22,0,,2009-06-29,185,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-01,2010,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,24,0,,2010-01-25,6,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-02,2010,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,24,0,,2010-01-25,34,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-03,2010,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,24,0,,2010-01-25,65,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-04,2010,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,25,0,,2010-01-25,95,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-05,2010,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,27,0,,2010-01-25,126,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-06,2010,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,27,0,,2010-01-25,156,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-07,2010,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,31,28,0,,2010-01-25,187,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-08,2010,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,23,62,0,,2010-08-13,18,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-09,2010,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,23,61,0,,2010-08-13,48,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-10,2010,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,23,61,0,,2010-08-13,79,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-11,2010,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,23,62,0,,2010-08-13,109,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2010-12,2010,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,23,62,0,,2010-08-13,140,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-01,2011,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,23,64,0,,2010-08-13,171,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-02,2011,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,20,93,0,,2011-02-01,27,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-03,2011,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,20,93,0,,2011-02-01,58,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-04,2011,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,20,94,0,,2011-02-01,88,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-05,2011,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,20,92,0,,2011-02-01,119,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-06,2011,06,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,20,99,0,,2011-02-01,149,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-07,2011,07,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,20,98,0,,2011-02-01,180,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-08,2011,08,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,14,192,0,,2011-08-08,23,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-09,2011,09,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,14,194,0,,2011-08-08,53,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-10,2011,10,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,14,196,0,,2011-08-08,84,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-11,2011,11,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,14,196,0,,2011-08-08,114,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2011-12,2011,12,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,14,199,0,,2011-08-08,145,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2012-01,2012,01,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,14,193,0,,2011-08-08,176,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2012-02,2012,02,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,9.5,334,0,,2012-02-06,23,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2012-03,2012,03,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,9.5,336,0,,2012-02-06,54,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2012-04,2012,04,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,9.5,339,0,,2012-02-06,84,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
2012-05,2012,05,3235,Rio Ferdinand,England,Defender,Centre-Back,Manchester United,GB1,9.5,342,0,,2012-02-06,115,player_valuations,https://www.transfermarkt.co.uk/rio-ferdinand/profil/spieler/3235
