year,name,code,iso2,region,income_group,value_usd,value_million_usd,value_trillion_usd,rank,color,source,indicator,source_url
1997,Slovenia,SVN,SI,Europe & Central Asia,High income,1875520000,1875.52,0.001876,53,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,1813020000,1813.02,0.001813,54,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Mauritius,MUS,MU,Sub-Saharan Africa,Upper middle income,1524200000,1524.20,0.001524,55,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Slovak Republic,SVK,SK,Europe & Central Asia,High income,1359710000,1359.71,0.001360,56,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Barbados,BRB,BB,Latin America & Caribbean,High income,1135000000,1135.00,0.001135,57,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Ghana,GHA,GH,Sub-Saharan Africa,Lower middle income,1129550000,1129.55,0.001130,58,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Costa Rica,CRI,CR,Latin America & Caribbean,High income,822490000,822.49,0.000822,59,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Namibia,NAM,NA,Sub-Saharan Africa,Lower middle income,689260000,689.26,0.000689,60,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Botswana,BWA,BW,Sub-Saharan Africa,Upper middle income,613190000,613.19,0.000613,61,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Zambia,ZMB,ZM,Sub-Saharan Africa,Lower middle income,501770000,501.77,0.000502,62,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Paraguay,PRY,PY,Latin America & Caribbean,Upper middle income,423720000,423.72,0.000424,63,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Cayman Islands,CYM,KY,Latin America & Caribbean,High income,169940000,169.94,0.000170,64,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1997,Eswatini,SWZ,SZ,Sub-Saharan Africa,Lower middle income,129460000,129.46,0.000129,65,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,United States,USA,US,North America,High income,12922580000000,12922580.00,12.922580,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Japan,JPN,JP,East Asia & Pacific,High income,2439548790000,2439548.79,2.439549,2,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,United Kingdom,GBR,GB,Europe & Central Asia,High income,2297650970000,2297650.97,2.297651,3,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Germany,DEU,DE,Europe & Central Asia,High income,1094252520000,1094252.52,1.094253,4,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Canada,CAN,CA,North America,High income,1081927730000,1081927.73,1.081928,5,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Switzerland,CHE,CH,Europe & Central Asia,High income,689199130000,689199.13,0.689199,6,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Netherlands,NLD,NL,Europe & Central Asia,High income,603182200000,603182.20,0.603182,7,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Spain,ESP,ES,Europe & Central Asia,High income,402162640000,402162.64,0.402163,8,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,"Hong Kong SAR, China",HKG,HK,East Asia & Pacific,High income,343566530000,343566.53,0.343567,9,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Australia,AUS,AU,East Asia & Pacific,High income,328928480000,328928.48,0.328928,10,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Sweden,SWE,SE,Europe & Central Asia,High income,278707220000,278707.22,0.278707,11,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Belgium,BEL,BE,Europe & Central Asia,High income,244037800000,244037.80,0.244038,12,#84CC16,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,South Africa,ZAF,ZA,Sub-Saharan Africa,Upper middle income,168535560000,168535.56,0.168536,13,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,France,FRA,FR,Europe & Central Asia,High income,151150690000,151150.69,0.151151,14,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,"Korea, Rep.",KOR,KR,East Asia & Pacific,High income,114593310000,114593.31,0.114593,15,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Denmark,DNK,DK,Europe & Central Asia,High income,98875480000,98875.48,0.098875,16,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Finland,FIN,FI,Europe & Central Asia,High income,96718280000,96718.28,0.096718,17,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Malaysia,MYS,MY,East Asia & Pacific,Upper middle income,95561430000,95561.43,0.095561,18,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Singapore,SGP,SG,East Asia & Pacific,High income,94986670000,94986.67,0.094987,19,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Mexico,MEX,MX,Latin America & Caribbean,Upper middle income,91745800000,91745.80,0.091746,20,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Ireland,IRL,IE,Europe & Central Asia,High income,69676460000,69676.46,0.069676,21,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Portugal,PRT,PT,Europe & Central Asia,High income,62954000000,62954.00,0.062954,22,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Chile,CHL,CL,Latin America & Caribbean,High income,51866170000,51866.17,0.051866,23,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Norway,NOR,NO,Europe & Central Asia,High income,46420920000,46420.92,0.046421,24,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Argentina,ARG,AR,Latin America & Caribbean,Upper middle income,45332800000,45332.80,0.045333,25,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Israel,ISR,IL,"Middle East, North Africa, Afghanistan & Pakistan",High income,40883390000,40883.39,0.040883,26,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Luxembourg,LUX,LU,Europe & Central Asia,High income,38182000000,38182.00,0.038182,27,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Philippines,PHL,PH,East Asia & Pacific,Lower middle income,35297040000,35297.04,0.035297,28,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Thailand,THA,TH,East Asia & Pacific,Upper middle income,34252430000,34252.43,0.034252,29,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Turkiye,TUR,TR,Europe & Central Asia,Upper middle income,33645590000,33645.59,0.033646,30,#F97316,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,New Zealand,NZL,NZ,East Asia & Pacific,High income,24783940000,24783.94,0.024784,31,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Kuwait,KWT,KW,"Middle East, North Africa, Afghanistan & Pakistan",High income,22765250000,22765.25,0.022765,32,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Indonesia,IDN,ID,East Asia & Pacific,Upper middle income,22077860000,22077.86,0.022078,33,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Poland,POL,PL,Europe & Central Asia,High income,20460970000,20460.97,0.020461,34,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,"Iran, Islamic Rep.",IRN,IR,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,14903260000,14903.26,0.014903,35,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Czechia,CZE,CZ,Europe & Central Asia,High income,10430790000,10430.79,0.010431,36,#94A3B8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Nigeria,NGA,NG,Sub-Saharan Africa,Lower middle income,10321670000,10321.67,0.010322,37,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Peru,PER,PE,Latin America & Caribbean,Upper middle income,9868500000,9868.50,0.009869,38,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,"Venezuela, RB",VEN,VE,Latin America & Caribbean,Not classified,7580420000,7580.42,0.007580,39,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Bahrain,BHR,BH,"Middle East, North Africa, Afghanistan & Pakistan",High income,6769230000,6769.23,0.006769,40,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Pakistan,PAK,PK,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,5418610000,5418.61,0.005419,41,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Oman,OMN,OM,"Middle East, North Africa, Afghanistan & Pakistan",High income,4391690000,4391.69,0.004392,42,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Panama,PAN,PA,Latin America & Caribbean,High income,3817400000,3817.40,0.003817,43,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Slovenia,SVN,SI,Europe & Central Asia,High income,2984930000,2984.93,0.002985,44,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Croatia,HRV,HR,Europe & Central Asia,High income,2928580000,2928.58,0.002929,45,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Austria,AUT,AT,Europe & Central Asia,High income,2600180000,2600.18,0.002600,46,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Lebanon,LBN,LB,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2391000000,2391.00,0.002391,47,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Tunisia,TUN,TN,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,2172880000,2172.88,0.002173,48,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Jamaica,JAM,JM,Latin America & Caribbean,Upper middle income,2133300000,2133.30,0.002133,49,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Kenya,KEN,KE,Sub-Saharan Africa,Lower middle income,2088570000,2088.57,0.002089,50,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Bangladesh,BGD,BD,South Asia,Lower middle income,2029540000,2029.54,0.002030,51,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Cote d'Ivoire,CIV,CI,Sub-Saharan Africa,Lower middle income,1825250000,1825.25,0.001825,52,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Barbados,BRB,BB,Latin America & Caribbean,High income,1753490000,1753.49,0.001753,53,#22C55E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Mauritius,MUS,MU,Sub-Saharan Africa,Upper middle income,1702170000,1702.17,0.001702,54,#E879F9,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Kazakhstan,KAZ,KZ,Europe & Central Asia,Upper middle income,1693670000,1693.67,0.001694,55,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Ecuador,ECU,EC,Latin America & Caribbean,Upper middle income,1556000000,1556.00,0.001556,56,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Ghana,GHA,GH,Sub-Saharan Africa,Lower middle income,1387010000,1387.01,0.001387,57,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Costa Rica,CRI,CR,Latin America & Caribbean,High income,1308290000,1308.29,0.001308,58,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Zimbabwe,ZWE,ZW,Sub-Saharan Africa,Lower middle income,956090000,956.09,0.000956,59,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Botswana,BWA,BW,Sub-Saharan Africa,Upper middle income,723960000,723.96,0.000724,60,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Slovak Republic,SVK,SK,Europe & Central Asia,High income,650480000,650.48,0.000650,61,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Namibia,NAM,NA,Sub-Saharan Africa,Lower middle income,427520000,427.52,0.000428,62,#60A5FA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Paraguay,PRY,PY,Latin America & Caribbean,Upper middle income,366720000,366.72,0.000367,63,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Romania,ROU,RO,Europe & Central Asia,High income,356590000,356.59,0.000357,64,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Italy,ITA,IT,Europe & Central Asia,High income,294240000,294.24,0.000294,65,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Zambia,ZMB,ZM,Sub-Saharan Africa,Lower middle income,285830000,285.83,0.000286,66,#EF4444,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Cayman Islands,CYM,KY,Latin America & Caribbean,High income,166120000,166.12,0.000166,67,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Channel Islands,CHI,JG,Europe & Central Asia,High income,159150000,159.15,0.000159,68,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Bulgaria,BGR,BG,Europe & Central Asia,High income,144320000,144.32,0.000144,69,#F59E0B,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Eswatini,SWZ,SZ,Sub-Saharan Africa,Lower middle income,85040000,85.04,0.000085,70,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1998,Azerbaijan,AZE,AZ,Europe & Central Asia,Upper middle income,3040000,3.04,0.000003,71,#14B8A6,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,United States,USA,US,North America,High income,14777387400000,14777387.40,14.777387,1,#A78BFA,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,Japan,JPN,JP,East Asia & Pacific,High income,4455348090000,4455348.09,4.455348,2,#FB7185,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,United Kingdom,GBR,GB,Europe & Central Asia,High income,2954815470000,2954815.47,2.954815,3,#818CF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,France,FRA,FR,Europe & Central Asia,High income,1502951790000,1502951.79,1.502952,4,#FACC15,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,Canada,CAN,CA,North America,High income,1448278090000,1448278.09,1.448278,5,#38BDF8,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,Germany,DEU,DE,Europe & Central Asia,High income,1432166980000,1432166.98,1.432167,6,#F43F5E,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
1999,Italy,ITA,IT,Europe & Central Asia,High income,728240350000,728240.35,0.728240,7,#2DD4BF,World Bank WDI via World Federation of Exchanges,CM.MKT.LCAP.CD,https://data.worldbank.org/indicator/CM.MKT.LCAP.CD
