year,name,code,region,value,color,rank,valueUsd,valueTrillionUsd,source
1984,Denmark,DNK,Europe & Central Asia,0.007588,#F97316,20,7588100000,0.007588,World Bank WDI via World Federation of Exchanges
1984,"Korea, Rep.",KOR,East Asia & Pacific,0.006222,#94A3B8,21,6222380000,0.006222,World Bank WDI via World Federation of Exchanges
1984,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.006120,#FB7185,22,6120110000,0.006120,World Bank WDI via World Federation of Exchanges
1984,Mexico,MEX,Latin America & Caribbean,0.003660,#38BDF8,23,3660000000,0.003660,World Bank WDI via World Federation of Exchanges
1984,Luxembourg,LUX,Europe & Central Asia,0.001619,#EF4444,24,1618670000,0.001619,World Bank WDI via World Federation of Exchanges
1984,Austria,AUT,Europe & Central Asia,0.001486,#38BDF8,25,1485690000,0.001486,World Bank WDI via World Federation of Exchanges
1984,Argentina,ARG,Latin America & Caribbean,0.001171,#2DD4BF,26,1170700000,0.001171,World Bank WDI via World Federation of Exchanges
1985,United States,USA,North America,2.300858,#A78BFA,1,2300857900000,2.300858,World Bank WDI via World Federation of Exchanges
1985,Japan,JPN,East Asia & Pacific,0.948263,#FB7185,2,948262520000,0.948263,World Bank WDI via World Federation of Exchanges
1985,United Kingdom,GBR,Europe & Central Asia,0.353475,#818CF8,3,353475370000,0.353475,World Bank WDI via World Federation of Exchanges
1985,Canada,CAN,North America,0.292880,#38BDF8,4,292880140000,0.292880,World Bank WDI via World Federation of Exchanges
1985,Germany,DEU,Europe & Central Asia,0.178284,#F43F5E,5,178283830000,0.178284,World Bank WDI via World Federation of Exchanges
1985,Switzerland,CHE,Europe & Central Asia,0.084105,#38BDF8,6,84104980000,0.084105,World Bank WDI via World Federation of Exchanges
1985,France,FRA,Europe & Central Asia,0.079096,#FACC15,7,79096030000,0.079096,World Bank WDI via World Federation of Exchanges
1985,Australia,AUS,East Asia & Pacific,0.059400,#EF4444,8,59400110000,0.059400,World Bank WDI via World Federation of Exchanges
1985,Netherlands,NLD,Europe & Central Asia,0.059363,#2DD4BF,9,59362550000,0.059363,World Bank WDI via World Federation of Exchanges
1985,Italy,ITA,Europe & Central Asia,0.058167,#2DD4BF,10,58166830000,0.058167,World Bank WDI via World Federation of Exchanges
1985,South Africa,ZAF,Sub-Saharan Africa,0.055437,#EF4444,11,55436930000,0.055437,World Bank WDI via World Federation of Exchanges
1985,Sweden,SWE,Europe & Central Asia,0.037296,#F97316,12,37295710000,0.037296,World Bank WDI via World Federation of Exchanges
1985,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.034594,#F43F5E,13,34593530000,0.034594,World Bank WDI via World Federation of Exchanges
1985,Malaysia,MYS,East Asia & Pacific,0.024154,#818CF8,14,24153930000,0.024154,World Bank WDI via World Federation of Exchanges
1985,Belgium,BEL,Europe & Central Asia,0.020871,#84CC16,15,20871330000,0.020871,World Bank WDI via World Federation of Exchanges
1985,Spain,ESP,Europe & Central Asia,0.019509,#22C55E,16,19509170000,0.019509,World Bank WDI via World Federation of Exchanges
1985,Denmark,DNK,Europe & Central Asia,0.015096,#F97316,17,15096330000,0.015096,World Bank WDI via World Federation of Exchanges
1985,Singapore,SGP,East Asia & Pacific,0.011069,#14B8A6,18,11069260000,0.011069,World Bank WDI via World Federation of Exchanges
1985,Norway,NOR,Europe & Central Asia,0.010063,#F97316,19,10062640000,0.010063,World Bank WDI via World Federation of Exchanges
1985,New Zealand,NZL,East Asia & Pacific,0.008786,#38BDF8,20,8785860000,0.008786,World Bank WDI via World Federation of Exchanges
1985,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.007630,#FB7185,21,7630000000,0.007630,World Bank WDI via World Federation of Exchanges
1985,"Korea, Rep.",KOR,East Asia & Pacific,0.007381,#94A3B8,22,7380820000,0.007381,World Bank WDI via World Federation of Exchanges
1985,Finland,FIN,Europe & Central Asia,0.005855,#E879F9,23,5854860000,0.005855,World Bank WDI via World Federation of Exchanges
1985,Austria,AUT,Europe & Central Asia,0.004602,#38BDF8,24,4601560000,0.004602,World Bank WDI via World Federation of Exchanges
1985,Mexico,MEX,Latin America & Caribbean,0.003910,#38BDF8,25,3910000000,0.003910,World Bank WDI via World Federation of Exchanges
1985,Luxembourg,LUX,Europe & Central Asia,0.002800,#EF4444,26,2800120000,0.002800,World Bank WDI via World Federation of Exchanges
1985,Argentina,ARG,Latin America & Caribbean,0.002036,#2DD4BF,27,2035830000,0.002036,World Bank WDI via World Federation of Exchanges
1986,United States,USA,North America,2.537942,#A78BFA,1,2537942200000,2.537942,World Bank WDI via World Federation of Exchanges
1986,Japan,JPN,East Asia & Pacific,1.783639,#FB7185,2,1783639430000,1.783639,World Bank WDI via World Federation of Exchanges
1986,United Kingdom,GBR,Europe & Central Asia,0.472896,#818CF8,3,472896330000,0.472896,World Bank WDI via World Federation of Exchanges
1986,Canada,CAN,North America,0.336896,#38BDF8,4,336895680000,0.336896,World Bank WDI via World Federation of Exchanges
1986,Germany,DEU,Europe & Central Asia,0.257677,#F43F5E,5,257677250000,0.257677,World Bank WDI via World Federation of Exchanges
1986,France,FRA,Europe & Central Asia,0.153541,#FACC15,6,153541290000,0.153541,World Bank WDI via World Federation of Exchanges
1986,Italy,ITA,Europe & Central Asia,0.140241,#2DD4BF,7,140241420000,0.140241,World Bank WDI via World Federation of Exchanges
1986,Switzerland,CHE,Europe & Central Asia,0.128648,#38BDF8,8,128648170000,0.128648,World Bank WDI via World Federation of Exchanges
1986,Australia,AUS,East Asia & Pacific,0.119300,#EF4444,9,119299960000,0.119300,World Bank WDI via World Federation of Exchanges
1986,South Africa,ZAF,Sub-Saharan Africa,0.102652,#EF4444,10,102651830000,0.102652,World Bank WDI via World Federation of Exchanges
1986,Netherlands,NLD,Europe & Central Asia,0.083714,#2DD4BF,11,83713670000,0.083714,World Bank WDI via World Federation of Exchanges
1986,Sweden,SWE,Europe & Central Asia,0.063355,#F97316,12,63355090000,0.063355,World Bank WDI via World Federation of Exchanges
1986,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.053844,#F43F5E,13,53843770000,0.053844,World Bank WDI via World Federation of Exchanges
1986,Spain,ESP,Europe & Central Asia,0.048926,#22C55E,14,48926060000,0.048926,World Bank WDI via World Federation of Exchanges
1986,Belgium,BEL,Europe & Central Asia,0.037337,#84CC16,15,37336820000,0.037337,World Bank WDI via World Federation of Exchanges
1986,New Zealand,NZL,East Asia & Pacific,0.022215,#38BDF8,16,22215470000,0.022215,World Bank WDI via World Federation of Exchanges
1986,Denmark,DNK,Europe & Central Asia,0.017362,#F97316,17,17361760000,0.017362,World Bank WDI via World Federation of Exchanges
1986,Singapore,SGP,East Asia & Pacific,0.016620,#14B8A6,18,16620000000,0.016620,World Bank WDI via World Federation of Exchanges
1986,Malaysia,MYS,East Asia & Pacific,0.014861,#818CF8,19,14861230000,0.014861,World Bank WDI via World Federation of Exchanges
1986,"Korea, Rep.",KOR,East Asia & Pacific,0.013924,#94A3B8,20,13924110000,0.013924,World Bank WDI via World Federation of Exchanges
1986,Finland,FIN,Europe & Central Asia,0.011692,#E879F9,21,11691930000,0.011692,World Bank WDI via World Federation of Exchanges
1986,Norway,NOR,Europe & Central Asia,0.010108,#F97316,22,10108300000,0.010108,World Bank WDI via World Federation of Exchanges
1986,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.009884,#FB7185,23,9884280000,0.009884,World Bank WDI via World Federation of Exchanges
1986,Austria,AUT,Europe & Central Asia,0.006656,#38BDF8,24,6656370000,0.006656,World Bank WDI via World Federation of Exchanges
1986,Mexico,MEX,Latin America & Caribbean,0.005520,#38BDF8,25,5520000000,0.005520,World Bank WDI via World Federation of Exchanges
1986,Luxembourg,LUX,Europe & Central Asia,0.004566,#EF4444,26,4566160000,0.004566,World Bank WDI via World Federation of Exchanges
1986,Argentina,ARG,Latin America & Caribbean,0.001591,#2DD4BF,27,1590930000,0.001591,World Bank WDI via World Federation of Exchanges
1987,Japan,JPN,East Asia & Pacific,2.726369,#FB7185,1,2726369260000,2.726369,World Bank WDI via World Federation of Exchanges
1987,United States,USA,North America,2.531768,#A78BFA,2,2531767700000,2.531768,World Bank WDI via World Federation of Exchanges
1987,United Kingdom,GBR,Europe & Central Asia,0.679712,#818CF8,3,679711590000,0.679712,World Bank WDI via World Federation of Exchanges
1987,Canada,CAN,North America,0.405601,#38BDF8,4,405600860000,0.405601,World Bank WDI via World Federation of Exchanges
1987,Germany,DEU,Europe & Central Asia,0.218463,#F43F5E,5,218463480000,0.218463,World Bank WDI via World Federation of Exchanges
1987,France,FRA,Europe & Central Asia,0.155578,#FACC15,6,155578450000,0.155578,World Bank WDI via World Federation of Exchanges
1987,Australia,AUS,East Asia & Pacific,0.154351,#EF4444,7,154351160000,0.154351,World Bank WDI via World Federation of Exchanges
1987,South Africa,ZAF,Sub-Saharan Africa,0.138788,#EF4444,8,138788410000,0.138788,World Bank WDI via World Federation of Exchanges
1987,Switzerland,CHE,Europe & Central Asia,0.129706,#38BDF8,9,129706030000,0.129706,World Bank WDI via World Federation of Exchanges
1987,Italy,ITA,Europe & Central Asia,0.120347,#2DD4BF,10,120346570000,0.120347,World Bank WDI via World Federation of Exchanges
1987,Netherlands,NLD,Europe & Central Asia,0.087105,#2DD4BF,11,87105490000,0.087105,World Bank WDI via World Federation of Exchanges
1987,Spain,ESP,Europe & Central Asia,0.071090,#22C55E,12,71090260000,0.071090,World Bank WDI via World Federation of Exchanges
1987,Sweden,SWE,Europe & Central Asia,0.070377,#F97316,13,70377220000,0.070377,World Bank WDI via World Federation of Exchanges
1987,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.054074,#F43F5E,14,54073720000,0.054074,World Bank WDI via World Federation of Exchanges
1987,Belgium,BEL,Europe & Central Asia,0.041648,#84CC16,15,41648090000,0.041648,World Bank WDI via World Federation of Exchanges
1987,"Korea, Rep.",KOR,East Asia & Pacific,0.033033,#94A3B8,16,33033160000,0.033033,World Bank WDI via World Federation of Exchanges
1987,Denmark,DNK,Europe & Central Asia,0.020340,#F97316,17,20340330000,0.020340,World Bank WDI via World Federation of Exchanges
1987,Finland,FIN,Europe & Central Asia,0.019985,#E879F9,18,19985100000,0.019985,World Bank WDI via World Federation of Exchanges
1987,Malaysia,MYS,East Asia & Pacific,0.018253,#818CF8,19,18252570000,0.018253,World Bank WDI via World Federation of Exchanges
1987,Singapore,SGP,East Asia & Pacific,0.017877,#14B8A6,20,17876810000,0.017877,World Bank WDI via World Federation of Exchanges
1987,New Zealand,NZL,East Asia & Pacific,0.015654,#38BDF8,21,15653890000,0.015654,World Bank WDI via World Federation of Exchanges
1987,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.012110,#FB7185,22,12109710000,0.012110,World Bank WDI via World Federation of Exchanges
1987,Norway,NOR,Europe & Central Asia,0.011888,#F97316,23,11888020000,0.011888,World Bank WDI via World Federation of Exchanges
1987,Mexico,MEX,Latin America & Caribbean,0.009050,#38BDF8,24,9050000000,0.009050,World Bank WDI via World Federation of Exchanges
1987,Austria,AUT,Europe & Central Asia,0.007939,#38BDF8,25,7938680000,0.007939,World Bank WDI via World Federation of Exchanges
1987,Luxembourg,LUX,Europe & Central Asia,0.007144,#EF4444,26,7144420000,0.007144,World Bank WDI via World Federation of Exchanges
1987,Argentina,ARG,Latin America & Caribbean,0.001418,#2DD4BF,27,1418130000,0.001418,World Bank WDI via World Federation of Exchanges
1988,Japan,JPN,East Asia & Pacific,3.789033,#FB7185,1,3789032960000,3.789033,World Bank WDI via World Federation of Exchanges
1988,United States,USA,North America,2.779941,#A78BFA,2,2779940700000,2.779941,World Bank WDI via World Federation of Exchanges
1988,United Kingdom,GBR,Europe & Central Asia,0.711527,#818CF8,3,711527140000,0.711527,World Bank WDI via World Federation of Exchanges
1988,Canada,CAN,North America,0.446806,#38BDF8,4,446806410000,0.446806,World Bank WDI via World Federation of Exchanges
1988,Germany,DEU,Europe & Central Asia,0.250867,#F43F5E,5,250867040000,0.250867,World Bank WDI via World Federation of Exchanges
1988,France,FRA,Europe & Central Asia,0.222893,#FACC15,6,222892560000,0.222893,World Bank WDI via World Federation of Exchanges
1988,Switzerland,CHE,Europe & Central Asia,0.140342,#38BDF8,7,140341950000,0.140342,World Bank WDI via World Federation of Exchanges
1988,Australia,AUS,East Asia & Pacific,0.137644,#EF4444,8,137643940000,0.137644,World Bank WDI via World Federation of Exchanges
1988,Italy,ITA,Europe & Central Asia,0.135417,#2DD4BF,9,135416600000,0.135417,World Bank WDI via World Federation of Exchanges
1988,South Africa,ZAF,Sub-Saharan Africa,0.126189,#EF4444,10,126189190000,0.126189,World Bank WDI via World Federation of Exchanges
1988,Netherlands,NLD,Europe & Central Asia,0.108099,#2DD4BF,11,108099020000,0.108099,World Bank WDI via World Federation of Exchanges
1988,Sweden,SWE,Europe & Central Asia,0.099675,#F97316,12,99675170000,0.099675,World Bank WDI via World Federation of Exchanges
1988,"Korea, Rep.",KOR,East Asia & Pacific,0.094348,#94A3B8,13,94348320000,0.094348,World Bank WDI via World Federation of Exchanges
1988,Spain,ESP,Europe & Central Asia,0.090904,#22C55E,14,90903980000,0.090904,World Bank WDI via World Federation of Exchanges
1988,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.074407,#F43F5E,15,74407440000,0.074407,World Bank WDI via World Federation of Exchanges
1988,Belgium,BEL,Europe & Central Asia,0.058786,#84CC16,16,58786050000,0.058786,World Bank WDI via World Federation of Exchanges
1988,Finland,FIN,Europe & Central Asia,0.030549,#E879F9,17,30549200000,0.030549,World Bank WDI via World Federation of Exchanges
1988,Denmark,DNK,Europe & Central Asia,0.026884,#F97316,18,26883910000,0.026884,World Bank WDI via World Federation of Exchanges
1988,Singapore,SGP,East Asia & Pacific,0.024012,#14B8A6,19,24011770000,0.024012,World Bank WDI via World Federation of Exchanges
1988,Malaysia,MYS,East Asia & Pacific,0.023056,#818CF8,20,23056220000,0.023056,World Bank WDI via World Federation of Exchanges
1988,Norway,NOR,Europe & Central Asia,0.015756,#F97316,21,15755770000,0.015756,World Bank WDI via World Federation of Exchanges
1988,Mexico,MEX,Latin America & Caribbean,0.015200,#38BDF8,22,15200000000,0.015200,World Bank WDI via World Federation of Exchanges
1988,New Zealand,NZL,East Asia & Pacific,0.013449,#38BDF8,23,13448730000,0.013449,World Bank WDI via World Federation of Exchanges
1988,Austria,AUT,Europe & Central Asia,0.010030,#38BDF8,24,10030320000,0.010030,World Bank WDI via World Federation of Exchanges
1988,Luxembourg,LUX,Europe & Central Asia,0.008468,#EF4444,25,8467720000,0.008468,World Bank WDI via World Federation of Exchanges
1988,Israel,ISR,"Middle East, North Africa, Afghanistan & Pakistan",0.005420,#FB7185,26,5420180000,0.005420,World Bank WDI via World Federation of Exchanges
1988,Argentina,ARG,Latin America & Caribbean,0.002553,#2DD4BF,27,2552540000,0.002553,World Bank WDI via World Federation of Exchanges
1989,Japan,JPN,East Asia & Pacific,4.260383,#FB7185,1,4260382520000,4.260383,World Bank WDI via World Federation of Exchanges
1989,United States,USA,North America,3.382234,#A78BFA,2,3382233600000,3.382234,World Bank WDI via World Federation of Exchanges
1989,United Kingdom,GBR,Europe & Central Asia,0.814321,#818CF8,3,814320650000,0.814321,World Bank WDI via World Federation of Exchanges
1989,Canada,CAN,North America,0.543397,#38BDF8,4,543396610000,0.543397,World Bank WDI via World Federation of Exchanges
1989,Germany,DEU,Europe & Central Asia,0.365175,#F43F5E,5,365175460000,0.365175,World Bank WDI via World Federation of Exchanges
1989,France,FRA,Europe & Central Asia,0.338156,#FACC15,6,338156460000,0.338156,World Bank WDI via World Federation of Exchanges
1989,Switzerland,CHE,Europe & Central Asia,0.170936,#38BDF8,7,170935860000,0.170936,World Bank WDI via World Federation of Exchanges
1989,Italy,ITA,Europe & Central Asia,0.169417,#2DD4BF,8,169416770000,0.169417,World Bank WDI via World Federation of Exchanges
1989,Netherlands,NLD,Europe & Central Asia,0.154466,#2DD4BF,9,154465670000,0.154466,World Bank WDI via World Federation of Exchanges
1989,South Africa,ZAF,Sub-Saharan Africa,0.145438,#EF4444,10,145438090000,0.145438,World Bank WDI via World Federation of Exchanges
1989,"Korea, Rep.",KOR,East Asia & Pacific,0.140490,#94A3B8,11,140489660000,0.140490,World Bank WDI via World Federation of Exchanges
1989,Australia,AUS,East Asia & Pacific,0.140354,#EF4444,12,140353550000,0.140354,World Bank WDI via World Federation of Exchanges
1989,Spain,ESP,Europe & Central Asia,0.122652,#22C55E,13,122652050000,0.122652,World Bank WDI via World Federation of Exchanges
1989,Sweden,SWE,Europe & Central Asia,0.119239,#F97316,14,119238800000,0.119239,World Bank WDI via World Federation of Exchanges
1989,"Hong Kong SAR, China",HKG,East Asia & Pacific,0.077565,#F43F5E,15,77565440000,0.077565,World Bank WDI via World Federation of Exchanges
